Time,Altitude,AirSpeed,Landing_Gear,Thrust_Rev,Flaps,Param1_1,Param1_2,Param1_3,Param1_4,Param2,Param3_1,Param3_2,Param3_3,Param3_4,Param4
224,4803.4,28.324,0,0,0,30.186,30.471,25.125,63.608,-25.493,-61.508,95.4,-40.581,48.811,0.16793
225,4836.3,28.582,0,0,0,28.209,30.996,24.296,63.988,-25.086,-62.692,95.897,-40.463,48.877,-1.2901
226,4864.5,28.85,0,0,0,28.956,30.18,24.594,63.739,-24.584,-62.249,95.464,-41.058,47.666,-1.2952
227,4881.1,29.127,0,0,0,28.715,31.822,25.004,63.907,-25.33,-61.925,95.404,-39.624,46.045,-1.218
228,4909.7,29.412,0,0,0,28.262,30.941,25.679,64.141,-26.611,-61.328,94.553,-38.984,47.091,-2.5634
229,4938.6,29.705,0,0,0,29.706,33.015,24.916,61.943,-25.728,-61.69,93.695,-39.367,48.339,-1.8396
230,4953.6,30.004,0,0,0,30.292,33.763,22.402,63.107,-24.806,-61.599,95.084,-38.304,47.077,-1.783
231,4989.3,30.309,0,0,0,30.252,34.754,21.762,62.914,-25.198,-59.216,94.256,-36.732,46.524,-1.5309
232,5001.6,30.619,0,0,0,28.817,33.937,23.466,62.74,-25.658,-58.402,94.953,-36.905,45.231,-1.2892
233,5028.7,30.934,0,0,0,29.732,33.69,25.306,63.127,-24.92,-58.2,95.009,-38.318,44.741,-1.018
234,5052,31.251,0,0,0,28.853,32.522,25.519,63.062,-25.232,-59.38,93.482,-37.818,43.412,0.7472
235,5097.1,31.571,0,0,0,28.634,33.83,25.489,63.055,-23.541,-58.726,92.967,-37.687,44.95,2.7337
236,5102.3,31.891,0,0,0,27.59,33.563,25.552,63.163,-23.038,-58.046,92.753,-37.476,44.482,1.3847
237,5126.4,32.212,0,0,0,28.206,31.84,24.959,63.585,-24.155,-56.938,92.627,-37.302,43.11,1.6652
238,5169.8,32.532,0,0,0,29.065,31.237,25.197,64.127,-24.016,-55.925,92.6,-38.148,41.754,1.1697
239,5168.3,32.85,0,0,0,29.343,32.698,22.828,63.513,-24.377,-55.816,92.124,-38.014,42.894,2.8941
240,5206.4,33.165,0,0,0,29.846,33.226,22.744,61.628,-25.479,-55.682,93.377,-39.472,42.925,3.2599
241,5211.4,33.476,0,0,0,29.105,36.157,21.412,60.924,-26.654,-55.656,92.997,-40.067,42.838,4.2122
242,5260.4,33.781,0,0,0,28.987,37.437,21.702,61.73,-26.741,-56.134,93.876,-40.703,41.95,4.6908
243,5278.2,34.081,0,0,0,28.094,38.472,21.466,62.161,-25.694,-55.944,94.729,-39.984,40.606,3.0652
244,5302.1,34.373,0,0,0,27.428,38.509,21.386,63.476,-24.849,-55.657,94.522,-39.279,41.538,2.7203
245,5326.7,34.657,0,0,0,26.899,39.071,21.044,64.275,-24.386,-54.994,94.947,-39.569,42.287,2.6627
246,5340.8,34.933,0,0,0,28.368,39.599,23.221,64.4,-23.452,-55.323,95.603,-39.284,42.7,0.88128
247,5364.9,35.199,0,0,0,27.727,40.418,23.302,64.054,-22.067,-53.704,94.283,-40.034,43.661,1.1599
248,5402.4,35.454,0,0,0,27.098,41.514,22.66,63.965,-22.642,-55.883,92.829,-40.761,46.505,0.21129
249,5413.1,35.698,0,0,0,26.049,41.415,22.997,64.579,-23.178,-57.278,92.447,-38.787,45.324,0.16704
250,5455.3,35.93,0,0,0,26.893,40.864,22.865,64.792,-23.618,-55.574,92.528,-40.157,44.582,0.57679
251,5478.1,36.151,0,0,0,28.201,38.758,24.721,64.889,-22.563,-54.421,91.351,-39.679,45.595,1.5781
252,5499,36.358,0,0,0,28.301,39.652,25.451,64.913,-21.016,-54.935,88.938,-40.369,46.553,0.99927
253,5525.4,36.552,0,0,0,28.4,39.14,28.466,64.161,-22.438,-53.553,88.254,-40.659,46.131,1.2318
254,5548.3,36.733,0,0,0,28.359,41.093,27.403,63.13,-22.948,-53.361,89.27,-41.94,45.229,2.7408
255,5565.8,36.901,0,0,0,29.385,38.887,26.798,61.522,-23.428,-52.343,87.689,-41.655,44.463,2.3131
256,5578.9,37.055,0,0,0,30.658,38.205,29.106,63.361,-23.805,-52.866,88.921,-40.688,43.497,2.7289
257,5626.2,37.196,0,0,0,30.16,38.169,29.617,62.028,-24.515,-54.107,88.367,-40.372,43.766,2.8043
258,5648.8,37.324,0,0,0,31.241,39.271,30.28,62.398,-23.636,-55.272,89.183,-40.899,44.112,1.6033
259,5675.7,37.439,0,0,0,31.72,38.924,30.814,63.513,-24.853,-55.285,89.253,-41.937,43.199,1.193
260,5710.1,37.541,0,0,0,31.655,38.685,31.066,64.201,-22.834,-55.742,88.109,-41.036,44.781,-0.38984
261,5731.9,37.633,0,0,0,30.228,39.767,30.575,62.834,-21.569,-56.123,87.941,-41.901,45.761,-0.011954
262,5738.3,37.713,0,0,0,31.089,40.735,31.19,65.031,-21.24,-56.184,86.807,-41.831,45.77,-0.38701
263,5781.1,37.783,0,0,0,29.706,40.503,30.455,67.102,-21.831,-55.645,86.87,-42.098,45.403,-0.74519
264,5792.9,37.843,0,0,0,28.926,41.756,31.388,68.539,-21.949,-56.002,86.429,-43.093,45.351,-1.0974
265,5835.9,37.896,0,0,0,28.54,42.468,31.002,66.916,-22.144,-56.746,84.13,-42.151,45.172,-1.2193
266,5842.2,37.941,0,0,0,29.713,42.966,31.89,69.343,-21.125,-55.721,82.941,-43.604,46.15,0.13208
267,5868,37.981,0,0,0,31.812,42.597,32.346,69.646,-20.166,-54.865,83.934,-42.352,44.186,-0.28954
268,5868.9,38.016,0,0,0,29.203,41.897,32.788,68.426,-19.63,-53.88,84.108,-42.464,41.693,-0.8139
269,5916.9,38.048,0,0,0,28.384,39.955,32.763,69.704,-19.446,-55.981,84.701,-40.973,42.141,-2.2062
270,5943.5,38.078,0,0,0,30.248,40.113,31.412,68.77,-16.591,-55.843,84.756,-40.894,43.197,-1.0316
271,5959.6,38.109,0,0,0,30.71,39.691,30.254,68.616,-16.241,-55.04,85.982,-39.727,44.238,-0.055845
272,5986.8,38.141,0,0,0,31.549,40.5,31.386,69.642,-16.579,-54.573,86.731,-39.115,44.984,-0.61357
273,6028.8,38.176,0,0,0,29.975,39.985,32.065,70.18,-15.77,-55.907,85.532,-37.25,42.919,-0.17611
274,6033.8,38.215,0,0,0,29.955,39.967,32.73,69.56,-18.011,-55.876,85.803,-38.023,42.866,0.049389
275,6075.9,38.261,0,0,0,29.15,40.609,30.531,70.683,-17.406,-55.448,86.38,-36.469,43.131,-0.5115
276,6090.2,38.315,0,0,0,28.906,39.539,30.878,71.684,-19.743,-55.734,88.112,-36.597,45.316,-0.72354
277,6118.1,38.379,0,0,0,29.678,40.904,30.737,70.909,-18.816,-54.849,88.08,-35.887,45.63,-0.9775
278,6144.2,38.454,0,0,0,30.033,39.151,29.59,70.554,-19.515,-55.622,87.294,-35.949,44.508,-1.9539
279,6164.5,38.542,0,0,0,28.67,39.705,30.469,70.383,-21.154,-55.514,87.172,-35.127,44.337,-3.3376
280,6193,38.644,0,0,0,30.029,39.694,31.857,69.353,-21.363,-55.424,87.267,-35.211,44.628,-2.4405
281,6209,38.761,0,0,0,30.424,38.313,30.409,67.709,-20.423,-55.92,85.732,-33.904,44.891,-2.9678
282,6219.9,38.896,0,0,0,29.805,38.032,28.521,68.526,-21.545,-56.28,86.879,-32.075,45.438,-3.8435
283,6248.4,39.048,0,0,0,29.263,38.437,28.179,67.761,-21.505,-57.606,85.429,-32.377,45.707,-3.4837
284,6278.5,39.22,0,0,0,30.42,39.991,29.635,68.666,-20.024,-57.696,84.39,-32.056,45.688,-2.9082
285,6313.2,39.412,0,0,0,32.027,40.591,30.246,67.353,-18.741,-59.016,83.716,-30.42,46.091,-3.2451
286,6327.6,39.624,0,0,0,32.504,38.96,30.695,69.125,-19.413,-58.881,82.587,-30.742,45.926,-4.725
287,6362.6,39.858,0,0,0,31.978,38.444,29.095,67.928,-18.125,-57.874,82.416,-31.777,47.79,-4.3278
288,6371.5,40.114,0,0,0,33.52,39.222,29.79,66.562,-18.285,-57.451,81.982,-32.673,47.518,-2.761
289,6405.5,40.392,0,0,0,32.702,38.2,30.604,65.669,-18.984,-59.483,83.929,-31.222,46.762,-3.3142
290,6432.8,40.693,0,0,0,31.859,40.226,31.238,65.323,-18.529,-59.977,84.024,-32.593,47.382,-4.4973
291,6453.6,41.015,0,0,0,32.152,40.135,30.362,65.539,-18.779,-61.018,83.635,-33.104,47.856,-4.1948
292,6464.4,41.36,0,0,0,31.455,40.751,30.492,63.989,-18.606,-61.773,84.55,-35.04,47.062,-4.7595
293,6506.3,41.726,0,0,0,32.312,41.138,30.362,64.39,-19.027,-62.229,85.617,-34.97,46.359,-4.992
294,6511,42.112,0,0,0,32.817,40.771,31.453,64.463,-18.763,-63.137,86.744,-36.591,47.491,-6.1527
295,6562.7,42.519,0,0,0,32.486,41.26,32.262,63.899,-19.459,-62.592,87.864,-36.351,48.589,-5.6644
296,6583.9,42.943,0,0,0,32.399,41.055,33.912,62.608,-19.8,-62.251,87.417,-36.764,49.208,-7.0877
297,6597.8,43.386,0,0,0,32.306,41.914,32.256,63.517,-21.886,-61.636,86.565,-38.716,46.43,-8.4151
298,6629.4,43.843,0,0,0,34.969,40.725,32.795,63.846,-23.274,-61.258,84.734,-37.023,46.496,-10.395
299,6660.4,44.316,0,0,0,36,40.03,32.941,61.739,-22.948,-61.076,85.523,-36.739,45.868,-10.072
300,6679.2,44.8,0,0,0,34.972,41.482,32.346,62.816,-22.903,-61.874,85.449,-37.677,45.975,-10.301
301,6694.1,45.294,0,0,0,35.725,43.202,31.955,61.21,-22.621,-62.689,87.044,-37.006,46.076,-10.021
302,6707.7,45.797,0,0,0,36.099,43.193,32.205,60.32,-23.54,-63.006,86.718,-35.094,46.585,-8.914
303,6738.7,46.305,0,0,0,37.269,43.21,32.388,59.482,-23.113,-63.183,86.524,-34.585,47.03,-8.9921
304,6776.4,46.816,0,0,0,36.528,42.651,31.108,59.668,-23.012,-62.81,85.5,-34.117,48.205,-9.3865
305,6808.7,47.328,0,0,0,37.293,43.498,30.61,59.036,-23.105,-63.213,84.369,-34.483,48.351,-10.842
306,6815.8,47.838,0,0,0,35.271,42.832,30.444,60.769,-21.891,-64.659,84.107,-35.892,48.296,-11.157
307,6836.4,48.342,0,0,0,36.865,44.323,28.544,59.427,-21.452,-66.1,82.343,-36.297,48.783,-10.229
308,6862.9,48.84,0,0,0,37.113,45.361,30.203,60.514,-21.573,-65.188,81.269,-36.481,49.491,-11.176
309,6888.6,49.326,0,0,0,36.862,44.304,29.659,61.341,-21.711,-66.017,81.198,-37.784,50.999,-11.869
310,6907.4,49.8,0,0,0,37.757,44.973,30.417,61.004,-19.954,-65.028,80.954,-38.324,50.789,-11.017
311,6940.2,50.257,0,0,0,37.082,44.72,30.669,60.607,-20.193,-65.098,80.432,-38.94,52.128,-10.246
312,6983.9,50.696,0,0,0,37.171,46.91,30.937,61.475,-19.755,-65.273,80.962,-38.543,51.92,-10.987
313,6982.8,51.113,0,0,0,37.436,45.669,32.334,60.428,-21.328,-64.783,81.765,-39.824,50.604,-12.153
314,7014.9,51.506,0,0,0,37.158,44.119,32.266,61.979,-21.194,-63.083,83.447,-40.382,51.617,-12.61
315,7047.5,51.872,0,0,0,36.709,44.075,32.136,62.031,-20.348,-62.301,83.714,-40.003,51.266,-12.797
316,7073.9,52.209,0,0,0,36.521,42.87,31.142,61.843,-19.54,-62.457,82.744,-41.599,51.383,-12.506
317,7107.3,52.514,0,0,0,35.947,42.871,31.101,59.711,-19.94,-61.896,82.048,-43.985,50.58,-12.553
318,7130,52.786,0,0,0,36.442,42.832,31.234,60.582,-20.215,-62.103,81.667,-45.543,51.69,-13.455
319,7155.2,53.023,0,0,0,34.901,41.661,31.267,60.496,-21.47,-61.238,83.564,-44.03,51.683,-14.094
320,7168,53.223,0,0,0,34.375,41.063,32.485,60.434,-21.028,-62.006,84.186,-44.86,51.626,-13.21
321,7200.6,53.385,0,0,0,33.88,40.64,33.707,60.874,-20.391,-61.769,86.3,-45.175,50.259,-13.078
322,7210.2,53.507,0,0,0,32.91,41.481,32.907,61.315,-19.713,-60.994,85.848,-44.782,49.425,-14.814
323,7247.8,53.59,0,0,0,32.792,41.462,32.845,61.001,-18.977,-60.586,85.755,-44.283,49.487,-14.797
324,7258,53.631,0,0,0,32.567,41.188,32.626,60.694,-20.461,-59.395,85.295,-44.427,49.499,-15.17
325,7302.7,53.631,0,0,0,30.946,40.916,33.039,60.302,-20.5,-59.916,85.968,-44.938,49.216,-13.357
326,7318.4,53.59,0,0,0,31.891,40.917,34.053,61.565,-19.996,-58.978,86.224,-46.287,49.293,-13.589
327,7329.7,53.508,0,0,0,31.16,42.739,34.459,61.264,-17.726,-57,86.016,-46.029,48.301,-15.395
328,7355.4,53.387,0,0,0,31.883,42.978,33.676,62.593,-20.513,-56.788,86.07,-47.136,47.235,-17.584
329,7380.7,53.226,0,0,0,30.85,42.638,33.818,61.704,-22.109,-56.199,86.783,-46.677,46.226,-17.574
330,7406,53.027,0,0,0,30.374,43.834,32.369,61.772,-19.943,-56.234,85.681,-47.366,44.325,-17.593
331,7414.7,52.792,0,0,0,30.836,42.541,33.656,62.137,-19.708,-56.671,84.163,-48.044,44.51,-18.215
332,7455,52.523,0,0,0,31.675,42.122,31.659,61.228,-20.244,-56.672,84.644,-50.041,44.619,-17.577
333,7486.8,52.221,0,0,0,31.073,41.664,33.387,59.813,-19.575,-54.671,85.65,-50.245,43.905,-17.267
334,7511.5,51.89,0,0,0,30.453,43.119,33.822,59.191,-21.05,-54.718,86.772,-49.717,45.078,-18.786
335,7534.2,51.532,0,0,0,29.732,42.476,33.023,59.163,-21.627,-54.796,87.416,-49.085,45.241,-18.363
336,7560.2,51.15,0,0,0,29.781,43.692,33.137,59.168,-21.411,-53.342,86.305,-47.783,43.709,-17.031
337,7571,50.747,0,0,0,29.691,42.019,32.491,58.554,-22.111,-51.966,86.201,-47.357,43.989,-15.875
338,7610.7,50.328,0,0,0,29.6,42.163,31.595,57.357,-22.521,-52.153,87.453,-45.961,42.842,-15.478
339,7634,49.895,0,0,0,28.941,41.256,32.083,57.343,-22.784,-52.055,88.039,-45.733,40.977,-13.922
340,7671.4,49.452,0,0,0,29.015,42.181,34.112,56.116,-23.264,-51.153,89.358,-46.163,40.099,-13.361
341,7681.8,49.004,0,0,0,27.124,42.017,33.906,55.918,-23.927,-51.461,89.75,-46.647,39.973,-14.815
342,7695,48.554,0,0,0,26.61,43.238,34.52,54.704,-23.301,-53.347,89.965,-47.613,39.531,-15.785
343,7742.3,48.107,0,0,0,26.566,45.015,35.683,54.234,-23.127,-53.62,88.369,-48.115,38.656,-15.223
344,7742.2,47.667,0,0,0,25.781,46.233,36.673,54.191,-24.414,-53.493,90.477,-49.581,37.402,-16.408
345,7774.4,47.239,0,0,0,23.033,47.434,37.657,53.696,-25.031,-52.851,89.775,-50.671,39.239,-17.168
346,7801,46.825,0,0,0,23.651,44.823,39.272,53.108,-24.366,-52.716,89.497,-49.907,38.411,-18.046
347,7839,46.432,0,0,0,22.837,44.557,39.563,51.427,-24.357,-51.846,88.493,-49.495,38.422,-17.329
348,7850.2,46.062,0,0,0,23.212,44.754,39.405,50.197,-24.822,-51.09,87.628,-48.279,38.22,-16.317
349,7884.1,45.721,0,0,0,21.811,44.186,38.743,48.538,-25.641,-51.118,85.728,-47.248,38.026,-15.619
350,7888.7,45.411,0,0,0,22.101,44.902,38.361,49.991,-26.331,-49.92,84.393,-49.192,36.794,-16.457
351,7920.6,45.136,0,0,0,22.923,46.281,36.956,48.741,-25.353,-50.342,83.14,-48.352,34.953,-17.415
352,7974.2,44.901,0,0,0,21.192,46.334,36.747,48.761,-24.721,-49.643,83.485,-48.145,34.931,-18.797
353,7989.2,44.707,0,0,0,21.406,45.833,34.702,46.704,-24.214,-50.154,83.445,-46.531,33.909,-18.575
354,8009.7,44.559,0,0,0,20.924,45.958,33.583,45,-24.03,-51.356,84.559,-46.954,34.482,-17.977
355,8014.8,44.459,0,0,0,22.394,45.572,34.976,45.933,-22.824,-51.352,85.689,-47.201,35.327,-16.78
356,8033.5,44.409,0,0,0,24.888,43.718,36.043,45.69,-23.653,-51.513,86.806,-45.589,35.847,-14.984
357,8065.9,44.411,0,0,0,26.294,44.358,35.13,44.19,-24.613,-50.783,87.318,-46.293,35.481,-15.355
358,8104.6,44.468,0,0,0,26.173,43.864,35.055,45.767,-22.491,-50.832,87.502,-45.464,36.59,-16.796
359,8118.6,44.579,0,0,0,26.079,43.347,36.212,46.105,-21.153,-51.263,88.329,-45.062,36.41,-16.092
360,8124.2,44.747,0,0,0,25.228,44.157,36.219,45.581,-22.699,-52.77,87.837,-45.718,35.406,-15.571
361,8182.7,44.971,0,0,0,23.116,46.126,36.602,46.523,-22.823,-52.434,86.78,-46.083,33.892,-16.322
362,8189.7,45.253,0,0,0,22.347,46.367,36.266,45.555,-21.939,-49.692,87.051,-46.173,33.032,-16.978
363,8211.7,45.59,0,0,0,21.335,46.098,36.26,46.148,-21.469,-47.799,88.276,-46.285,32.382,-16.814
364,8231.8,45.984,0,0,0,21.132,46.137,36.504,45.533,-22.631,-47.937,87.529,-44.934,30.21,-17.168
365,8274.6,46.431,0,0,0,19.95,47.573,36.629,44.538,-23.496,-48.381,87.793,-45.672,30.677,-15.869
366,8276.1,46.932,0,0,0,21.128,48.911,38.288,44.088,-23.273,-47.876,86.959,-45.711,30.187,-15.745
367,8310.2,47.484,0,0,0,21.9,49.813,38.77,45.987,-23.833,-49.084,85.961,-45.024,29.594,-16.397
368,8362.3,48.084,0,0,0,22.488,51.367,39.019,45.351,-22.696,-48.772,87.864,-44.762,31.567,-17.175
369,8370.4,48.73,0,0,0,20.48,50.094,38.481,45.181,-23.085,-51.211,89.416,-46.043,30.591,-17.013
370,8367,49.419,0,0,0,20.973,50.371,38.266,46.599,-23.459,-49.737,89.073,-43.849,30.607,-16.263
371,8410.7,50.147,0,0,0,19.625,51.709,38.057,44.388,-22.894,-50.517,90.591,-44.673,29.8,-16.489
372,8434.8,50.911,0,0,0,20.087,52.484,36.813,43.319,-21.747,-49.621,90.767,-45.5,29.212,-16.932
373,8447.6,51.706,0,0,0,19.823,52.142,36.707,44.207,-22.019,-49.026,90.345,-46.303,29.199,-16.718
374,8495.5,52.528,0,0,0,19.923,51.217,36.887,43.931,-21.382,-50.476,88.197,-45.408,30.824,-17.741
375,8514.3,53.373,0,0,0,19.67,49.652,35.023,44.442,-22.076,-51.775,88.358,-42.573,30.227,-17.28
376,8537.8,54.236,0,0,0,20.271,48.957,36.123,43.706,-20.886,-52.998,90.298,-44.228,29.836,-16.769
377,8550.8,55.112,0,0,0,19.044,47.407,37.386,44.714,-21.658,-54.34,90.225,-43.995,26.877,-16.409
378,8578.9,55.996,0,0,0,18.56,45.343,36.614,44.12,-19.76,-53.61,90.001,-44.299,28.263,-16.433
379,8646.8,56.883,0,0,0,19.631,45.798,37.432,43.934,-19.974,-53.325,90.983,-43.483,30.221,-16.682
380,8632,57.768,0,0,0,19.969,45.353,36.946,45.321,-20.568,-52.001,92.019,-44.954,31.002,-16.154
381,8655.3,58.645,0,0,0,20.702,46.953,37.456,42.479,-18.644,-51.52,90.933,-45.041,32.586,-16.122
382,8685.9,59.511,0,0,0,18.989,46.872,35.857,40.221,-19.442,-52.21,90.359,-44.465,33.241,-16.851
383,8701.2,60.36,0,0,0,19.729,46.145,36.662,40.272,-21.291,-51.621,91.184,-47.199,33.48,-16.088
384,8743.5,61.186,0,0,0,20.325,45.961,36.507,40.297,-21.04,-50.806,90.306,-45.87,32.646,-15.601
385,8766.9,61.986,0,0,0,19.706,46.215,36.452,42.047,-22.744,-50.673,90.699,-45.475,32.278,-13.863
386,8785.1,62.755,0,0,0,19.177,45.341,37.008,42.538,-22.507,-49.999,91.11,-44.1,33.073,-13.884
387,8816,63.489,0,0,0,18.854,44.232,36.787,40.531,-24.55,-51.782,92.552,-43.028,33.831,-13.489
388,8840.1,64.184,0,0,0,18.213,45.556,39.072,39.335,-22.512,-53.873,92.748,-44.086,35.602,-12.441
389,8842.8,64.836,0,0,0,19.506,44.934,39.683,38.142,-24.03,-54.358,91.155,-44.198,36.213,-13.12
390,8872,65.442,0,0,0,19.959,44.115,40.013,40.508,-24.166,-54.746,91.39,-43.109,38.531,-13.186
391,8890.5,65.999,0,0,0,21.19,42.344,40.353,41.513,-24.103,-55.52,91.251,-43.638,39.419,-13.34
392,8926.2,66.505,0,0,0,22.012,41.065,39.499,42.331,-25.074,-57.766,90.674,-44.341,40.079,-14.348
393,8952.6,66.957,0,0,0,21.699,40.371,39.57,42.077,-24.23,-56.978,89.354,-43.518,39.534,-13.358
394,8964.6,67.354,0,0,0,22.023,41.153,40.328,44.028,-24.972,-55.75,89.068,-43.657,37.449,-13.91
395,8983.1,67.695,0,0,0,23.461,41.869,42.008,43.854,-24.667,-55.856,90.591,-45.45,38.534,-14.817
396,9025.5,67.978,0,0,0,22.499,42.026,38.945,46.07,-25.851,-55.631,90.782,-45.198,37.22,-15.518
397,9065.5,68.205,0,0,0,21.365,42.328,39.587,45.313,-26.513,-56.483,92.376,-46.069,37.108,-17.294
398,9078,68.374,0,0,0,21.153,43.247,38.594,45.49,-28.111,-55.817,92.827,-45.438,37.17,-17.144
399,9106.6,68.487,0,0,0,22.177,42.975,38.386,45.39,-27.945,-56.827,94.2,-45.249,37.33,-18.118
400,9115.9,68.544,0,0,0,20.972,43.864,39.324,47.479,-29.482,-58.107,93.194,-45.662,35.973,-19.741
401,9136.7,68.548,0,0,0,20.076,43.961,39.908,48.117,-29.739,-58.604,91.754,-45.578,37.631,-19.926
402,9174.9,68.5,0,0,0,20.3,43.366,39.67,47.705,-29.862,-58.384,93.337,-46.407,39.7,-21.021
403,9209.5,68.404,0,0,0,18.384,42.67,38.076,46.876,-31.097,-59.672,93.887,-45.834,38.366,-21.954
404,9224.6,68.261,0,0,0,19.558,42.412,37.36,46.992,-30.664,-58.428,94.071,-44.841,37.418,-21.861
405,9237.3,68.076,0,0,0,20.607,41.844,36.187,46.66,-31.472,-57.48,96.961,-44.149,38.263,-19.764
406,9270.6,67.851,0,0,0,20.356,43.296,36.969,45.952,-31.377,-56.572,96.794,-42.924,35.802,-18.862
407,9291.6,67.591,0,0,0,21.178,43.296,36.5,44.782,-31.34,-55.288,96.771,-42.958,34.948,-18.622
408,9309.4,67.301,0,0,0,20.263,45.034,35.964,43.892,-31.949,-55.439,96.176,-44.236,34.207,-18.426
409,9347.8,66.984,0,0,0,18.806,44.544,36.396,42.087,-31.667,-56.729,97.05,-44.895,33.714,-19.918
410,9370.9,66.646,0,0,0,20.491,43.588,36.814,43.694,-30.539,-56.744,95.912,-45.75,34.127,-19.749
411,9402,66.292,0,0,0,21.461,44.597,37.316,42.76,-30.089,-54.691,97.667,-46.038,35.086,-19.474
412,9419.5,65.926,0,0,0,21.911,44.74,38.232,41.342,-31.244,-55.721,95.971,-46.903,36.695,-22.476
413,9441.3,65.555,0,0,0,23.604,44.77,37.942,42.312,-33.351,-55.633,95.281,-45.738,37.26,-24.038
414,9472.3,65.183,0,0,0,23.613,43.377,37.324,40.664,-33.087,-55.053,94.347,-44.365,36.134,-23.804
415,9480.7,64.816,0,0,0,24.483,44.038,37.601,39.484,-32.058,-55.093,93.644,-45.504,35.169,-24.918
416,9521.9,64.459,0,0,0,23.506,43.523,37.847,39.34,-31.072,-55.11,94.695,-44.724,34.099,-25.026
417,9532.7,64.117,0,0,0,22.384,43.773,38.312,39.216,-31.724,-55.561,94.203,-43.537,34.529,-26.585
418,9563.1,63.796,0,0,0,20.913,42.203,38.971,38.872,-33.535,-56.194,92.721,-43.102,34.439,-26.472
419,9593.5,63.5,0,0,0,24.367,41.977,37.775,39.438,-33.269,-56.991,93.336,-43.678,35.02,-25.038
420,9602.7,63.235,0,0,0,23.289,42.053,37.332,38.839,-31.085,-56.866,94.81,-42.895,36.2,-26.272
421,9648.2,63.004,0,0,0,23.028,39.92,36.448,36.926,-31.407,-56.984,92.57,-42.964,34.91,-26.237
422,9666.4,62.813,0,0,0,21.433,42.307,38.039,36.326,-31.573,-56.372,92.816,-42.002,34.253,-27.211
423,9691.2,62.664,0,0,0,21.459,42.241,37.135,37.218,-30.408,-57.222,92.953,-41.377,33.283,-28.223
424,9692,62.562,0,0,0,22.124,44.782,36.978,35.597,-30.845,-56.812,95.391,-40.617,33.819,-28.75
425,9740.4,62.51,0,0,0,21.702,44.516,37.141,37.053,-31.327,-54.628,93.813,-40.061,34.359,-30.115
426,9766.8,62.51,0,0,0,23.777,45.243,36.572,35.641,-31.299,-56.412,93.458,-38.078,34.246,-29.809
427,9778.7,62.565,0,0,0,22.857,45.151,36.138,35.386,-31.769,-55.7,95.118,-38.275,33.737,-29.318
428,9811.5,62.678,0,0,0,21.971,44.006,37.033,34.616,-29.729,-53.495,97.674,-37.54,34.899,-29.647
429,9841.2,62.848,0,0,0,20.773,43.07,36.659,34.038,-29.427,-53.674,95.836,-36.398,35.276,-29.644
430,9847.7,63.078,0,0,0,22.057,40.927,36.308,33.668,-29.348,-52.475,96.371,-36.136,36.208,-30.682
431,9881,63.368,0,0,0,22.095,42.227,36.706,34.024,-28.157,-51.521,95.751,-34.842,37.492,-30.013
432,9899.1,63.717,0,0,0,23.185,42.494,35.841,33.998,-27.888,-51.42,94.654,-35.442,37.571,-28.551
433,9933,64.126,0,0,0,21.49,42.611,36.723,33.537,-28.457,-50.828,95.924,-34.929,38.881,-28.492
434,9959.1,64.593,0,0,0,21.336,42.667,37.927,33.286,-28.574,-50.119,98.501,-35.334,37.724,-27.105
435,9995,65.117,0,0,0,20.923,42.946,40.851,33.621,-31.141,-50.905,98.032,-35.309,38.887,-27.066
436,10005,65.696,0,0,0,20.144,42.11,40.473,32.609,-32.133,-50.597,97.418,-34.275,39.321,-26.192
437,10025,66.327,0,0,0,21.31,40.74,40.559,32.137,-31.072,-50.229,97.675,-32.993,41.071,-28.369
438,10058,67.009,0,0,0,20.344,40.357,42.58,29.864,-31.45,-50.627,98.234,-31.656,40.169,-28.603
439,10081,67.736,0,0,0,19.171,39.992,42.935,31.065,-30.956,-50.435,98.288,-31.85,39.572,-27.871
440,10098,68.507,0,0,0,17.511,40.971,43.909,29.896,-30.978,-50.15,96.989,-30.639,40.584,-25.885
441,10140,69.317,0,0,0,17.928,41.169,45.14,30.529,-31.826,-50.467,97.706,-30.97,39.651,-27.018
442,10157,70.161,0,0,0,18.12,40.833,45.676,28.921,-32.428,-49.491,96.075,-31.18,39.15,-27.317
443,10188,71.036,0,0,0,18.035,42.922,45.368,29.504,-31.772,-50.339,96.263,-32.414,39.977,-26.723
444,10205,71.936,0,0,0,18.891,43.594,42.582,30.193,-31.088,-50.805,95.16,-32.524,39.33,-27.91
445,10237,72.856,0,0,0,19.793,45.777,42.195,29.549,-30.292,-51.472,96.776,-31.893,37.54,-28.933
446,10251,73.792,0,0,0,19.33,47.403,42.008,28.446,-31.784,-51.332,97.026,-32.133,36.831,-28.526
447,10267,74.739,0,0,0,18.636,46.063,43.344,28.759,-31.365,-51.26,96.02,-30.894,37.008,-25.82
448,10297,75.69,0,0,0,18.728,46.899,44.302,28.029,-30.012,-51.719,96.847,-29.416,36.971,-25.657
449,10330,76.641,0,0,0,18.078,44.811,43.233,29.101,-31.171,-52.498,96.404,-30.177,36.515,-26.125
450,10345,77.586,0,0,0,18.176,46.553,42.635,28.433,-31.002,-50.897,96.411,-31.348,36.64,-25.559
451,10362,78.52,0,0,0,18.733,46.895,42.921,29.062,-29.43,-51.855,96.254,-31.848,37.597,-25.858
